date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
8/9/2018,33,27,0,10.3,7,6,3:42 AM,5:29 PM,6:13 AM,7:17 PM,22,34,34,30,14,64,64,1.9,1004,33,10,253,10,ahmedabad
8/10/2018,34,27,0,9.1,7,0,4:46 AM,6:28 PM,6:14 AM,7:16 PM,22,35,35,31,19,61,60,0.4,1005,34,10,247,15,ahmedabad
8/11/2018,33,27,0,6.5,7,0,5:53 AM,7:23 PM,6:14 AM,7:15 PM,22,34,34,30,26,66,63,0,1004,33,10,250,19,ahmedabad
8/12/2018,31,27,0,6.5,6,1,6:59 AM,8:12 PM,6:14 AM,7:14 PM,22,32,32,29,24,73,69,0,1000,31,10,224,17,ahmedabad
8/13/2018,32,26,0,7.8,7,8,8:04 AM,8:59 PM,6:15 AM,7:14 PM,23,33,33,29,20,68,69,0.4,1000,32,10,219,15,ahmedabad
8/14/2018,30,27,0,7.8,6,15,9:07 AM,9:41 PM,6:15 AM,7:13 PM,23,32,32,29,16,69,71,0.6,1002,30,10,234,12,ahmedabad
8/15/2018,33,27,0,6.5,7,22,10:06 AM,10:22 PM,6:16 AM,7:12 PM,23,34,34,30,13,71,65,0.1,1002,33,10,255,10,ahmedabad
8/16/2018,33,27,0,9,7,30,11:04 AM,11:02 PM,6:16 AM,7:11 PM,23,34,34,30,18,59,67,2.6,1002,33,10,292,13,ahmedabad
8/17/2018,29,26,0,6.5,6,37,12:00 PM,11:42 PM,6:16 AM,7:11 PM,24,31,31,27,30,93,83,13.4,1000,29,9,278,20,ahmedabad
8/18/2018,32,26,0,10.3,6,44,12:54 PM,No moonset,6:17 AM,7:10 PM,24,32,32,28,19,70,78,9.1,1001,32,8,246,13,ahmedabad
8/19/2018,33,26,0,7.7,7,51,1:48 PM,12:23 AM,6:17 AM,7:09 PM,23,34,34,29,19,65,71,4.7,1002,33,10,249,14,ahmedabad
8/20/2018,33,27,0,9,7,59,2:40 PM,1:06 AM,6:17 AM,7:08 PM,24,34,34,29,18,74,74,6.8,1003,33,9,262,13,ahmedabad
8/21/2018,27,26,0,6.4,6,66,3:31 PM,1:51 AM,6:18 AM,7:07 PM,24,30,30,26,21,82,86,9.8,1003,27,9,259,15,ahmedabad
8/22/2018,29,25,0,10.3,6,73,4:19 PM,2:37 AM,6:18 AM,7:06 PM,24,30,30,27,17,68,84,8.1,1004,29,9,252,12,ahmedabad
8/23/2018,32,25,0,9,6,81,5:06 PM,3:26 AM,6:18 AM,7:06 PM,23,32,32,28,21,55,74,0,1005,32,10,242,15,ahmedabad
8/24/2018,33,25,0,7.7,7,88,5:50 PM,4:16 AM,6:19 AM,7:05 PM,23,32,32,29,23,67,70,0,1005,33,10,232,17,ahmedabad
8/25/2018,33,26,0,7.7,7,95,6:31 PM,5:07 AM,6:19 AM,7:04 PM,22,32,32,29,23,62,69,0.4,1004,33,10,232,17,ahmedabad
8/26/2018,30,26,0,10.3,6,100,7:10 PM,5:59 AM,6:20 AM,7:03 PM,22,31,31,28,18,55,72,0.9,1003,30,10,235,13,ahmedabad
8/27/2018,30,26,0,10.3,6,100,7:47 PM,6:50 AM,6:20 AM,7:02 PM,22,31,31,29,13,42,67,0.2,1004,30,10,233,9,ahmedabad
8/28/2018,33,26,0,6.4,7,83,8:23 PM,7:42 AM,6:20 AM,7:01 PM,22,33,33,30,12,53,64,1,1004,33,10,244,9,ahmedabad
8/29/2018,29,26,0,6.4,6,76,9:00 PM,8:33 AM,6:21 AM,7:00 PM,23,30,30,27,18,90,81,5,1006,29,10,263,13,ahmedabad
8/30/2018,32,25,0,7.5,6,69,9:37 PM,9:26 AM,6:21 AM,6:59 PM,23,32,32,29,20,67,72,0.6,1005,32,10,251,15,ahmedabad
8/31/2018,30,26,0,7.5,6,65,10:15 PM,10:19 AM,6:21 AM,6:58 PM,23,31,31,28,19,68,74,0.2,1006,30,9,244,14,ahmedabad
9/1/2018,32,25,0,8.9,6,48,10:56 PM,11:15 AM,6:21 AM,6:57 PM,22,31,31,28,17,63,71,0,1006,32,10,226,13,ahmedabad
9/2/2018,33,26,0,11.6,8,41,11:42 PM,12:12 PM,6:22 AM,6:56 PM,22,32,32,29,18,46,68,0,1006,33,10,243,13,ahmedabad
9/3/2018,29,26,0,10.2,6,33,No moonrise,1:12 PM,6:22 AM,6:55 PM,22,30,30,27,14,57,72,0.1,1006,29,10,245,10,ahmedabad
9/4/2018,31,25,0,8.9,6,26,12:32 AM,2:13 PM,6:22 AM,6:54 PM,21,31,31,28,15,59,65,0.1,1008,31,10,251,11,ahmedabad
9/5/2018,31,24,0,10.2,6,18,1:28 AM,3:14 PM,6:23 AM,6:53 PM,21,31,31,28,17,23,65,0,1007,31,10,261,13,ahmedabad
9/6/2018,32,24,0,11.6,6,11,2:28 AM,4:12 PM,6:23 AM,6:52 PM,20,30,30,28,18,28,65,0,1007,32,10,267,14,ahmedabad
9/7/2018,31,24,0,10.2,6,3,3:32 AM,5:08 PM,6:23 AM,6:51 PM,20,30,30,28,12,37,62,0,1007,31,10,261,9,ahmedabad
9/8/2018,28,25,0,7.5,6,0,4:37 AM,6:00 PM,6:24 AM,6:50 PM,21,29,29,27,15,76,72,1.2,1007,28,8,264,11,ahmedabad
9/9/2018,26,25,0,6.1,6,0,5:43 AM,6:47 PM,6:24 AM,6:49 PM,22,28,28,26,14,80,77,1.2,1008,26,8,213,9,ahmedabad
9/10/2018,31,25,0,10.2,6,0,6:47 AM,7:32 PM,6:24 AM,6:48 PM,22,31,31,28,14,54,69,0,1011,31,10,226,10,ahmedabad
9/11/2018,32,25,0,8.9,7,4,7:49 AM,8:14 PM,6:25 AM,6:47 PM,21,32,32,29,17,46,65,0,1011,32,10,247,13,ahmedabad
9/12/2018,32,25,0,7.5,7,12,8:48 AM,8:55 PM,6:25 AM,6:46 PM,21,32,32,29,18,54,65,0,1009,32,10,243,14,ahmedabad
9/13/2018,31,25,0,10.2,6,19,9:47 AM,9:36 PM,6:25 AM,6:45 PM,21,31,31,28,18,47,68,0.1,1008,31,10,220,13,ahmedabad
9/14/2018,32,25,0,8.8,6,27,10:43 AM,10:17 PM,6:25 AM,6:44 PM,22,31,31,28,15,49,68,0,1009,32,10,221,10,ahmedabad
9/15/2018,32,25,0,8.8,7,34,11:39 AM,11:01 PM,6:26 AM,6:43 PM,21,32,32,29,11,51,62,0.1,1010,32,10,227,8,ahmedabad
9/16/2018,32,26,0,11.6,8,42,12:32 PM,11:46 PM,6:26 AM,6:42 PM,21,33,33,30,11,35,60,0.1,1009,32,10,278,8,ahmedabad
9/17/2018,34,26,0,11.6,8,49,1:25 PM,No moonset,6:26 AM,6:41 PM,20,33,33,30,11,24,56,0,1008,34,10,262,8,ahmedabad
9/18/2018,36,27,0,11.6,8,57,2:14 PM,12:32 AM,6:27 AM,6:40 PM,20,34,34,32,9,18,53,0,1008,36,10,271,7,ahmedabad
9/19/2018,35,27,0,11.6,8,64,3:02 PM,1:21 AM,6:27 AM,6:39 PM,21,35,35,32,13,16,54,0.5,1008,35,10,291,10,ahmedabad
9/20/2018,36,27,0,11.6,8,72,3:47 PM,2:10 AM,6:27 AM,6:38 PM,20,35,35,32,14,8,52,0,1007,36,10,317,10,ahmedabad
9/21/2018,38,28,0,11.6,8,80,4:28 PM,3:01 AM,6:28 AM,6:37 PM,17,34,34,32,24,12,42,0,1005,38,10,335,16,ahmedabad
9/22/2018,34,28,0,10.2,7,87,5:09 PM,3:53 AM,6:28 AM,6:36 PM,21,34,34,31,13,35,57,0.5,1005,34,10,237,10,ahmedabad
9/23/2018,32,26,0,8.8,6,95,5:47 PM,4:44 AM,6:28 AM,6:35 PM,23,33,33,29,18,64,71,0.8,1008,32,8,172,12,ahmedabad
9/24/2018,36,26,0,11.6,8,100,6:23 PM,5:36 AM,6:29 AM,6:34 PM,22,34,34,30,17,13,65,0,1010,36,10,215,13,ahmedabad
9/25/2018,36,26,0,11.6,8,100,7:00 PM,6:28 AM,6:29 AM,6:33 PM,21,36,36,32,9,2,56,0,1010,36,10,242,8,ahmedabad
9/26/2018,36,26,0,11.6,8,83,7:37 PM,7:21 AM,6:29 AM,6:32 PM,21,38,38,34,7,2,51,0,1009,36,10,206,6,ahmedabad
9/27/2018,37,27,0,11.6,8,75,8:15 PM,8:15 AM,6:29 AM,6:31 PM,18,35,35,33,7,3,42,0,1009,37,10,247,6,ahmedabad
9/28/2018,37,27,0,11.6,8,68,8:56 PM,9:11 AM,6:30 AM,6:30 PM,17,35,35,34,6,2,37,0,1010,37,10,94,5,ahmedabad
9/29/2018,37,27,0,11.6,8,60,9:40 PM,10:08 AM,6:30 AM,6:29 PM,17,37,37,35,5,1,36,0,1011,37,10,131,4,ahmedabad
9/30/2018,37,28,0,11.6,8,52,10:28 PM,11:07 AM,6:30 AM,6:28 PM,16,36,36,35,6,2,33,0,1010,37,10,210,5,ahmedabad
10/1/2018,37,27,0,11.6,8,51,11:21 PM,12:07 PM,6:31 AM,6:27 PM,17,36,36,35,7,2,36,0,1010,37,10,105,6,ahmedabad
10/2/2018,37,28,0,11.6,8,43,No moonrise,1:06 PM,6:31 AM,6:26 PM,18,35,35,34,10,7,40,0,1010,37,10,113,7,ahmedabad
10/3/2018,37,29,0,11.6,7,36,12:18 AM,2:04 PM,6:31 AM,6:25 PM,20,37,37,34,8,12,46,0.3,1010,37,10,153,6,ahmedabad
10/4/2018,37,29,0,11.6,8,29,1:20 AM,2:59 PM,6:32 AM,6:24 PM,20,37,37,34,8,11,45,0,1010,37,10,138,6,ahmedabad
10/5/2018,37,29,0,11.6,8,21,2:22 AM,3:51 PM,6:32 AM,6:23 PM,18,36,36,34,12,7,41,0,1011,37,10,91,9,ahmedabad
10/6/2018,38,28,0,11.6,8,14,3:26 AM,4:38 PM,6:33 AM,6:22 PM,17,36,36,35,8,3,35,0,1011,38,10,63,6,ahmedabad
10/7/2018,38,28,0,11.6,8,7,4:29 AM,5:23 PM,6:33 AM,6:21 PM,13,34,34,34,7,7,29,0,1010,38,10,87,5,ahmedabad
10/8/2018,38,28,0,11.6,8,0,5:31 AM,6:05 PM,6:33 AM,6:20 PM,14,35,35,35,5,5,29,0,1009,38,10,130,4,ahmedabad
10/9/2018,38,28,0,11.6,8,0,6:31 AM,6:46 PM,6:34 AM,6:19 PM,15,36,36,35,7,6,31,0,1009,38,10,174,5,ahmedabad
10/10/2018,38,28,0,11.6,8,0,7:31 AM,7:28 PM,6:34 AM,6:18 PM,16,36,36,35,9,4,33,0,1009,38,10,300,6,ahmedabad
10/11/2018,38,28,0,11.6,8,7,8:28 AM,8:09 PM,6:34 AM,6:18 PM,15,34,34,34,8,12,33,0,1009,38,10,151,6,ahmedabad
10/12/2018,37,28,0,11.6,8,15,9:26 AM,8:52 PM,6:35 AM,6:17 PM,13,33,33,34,8,5,29,0,1010,37,10,70,5,ahmedabad
10/13/2018,37,27,0,11.6,8,22,10:21 AM,9:38 PM,6:35 AM,6:16 PM,13,33,33,33,9,7,30,0,1011,37,10,77,6,ahmedabad
10/14/2018,37,27,0,11.6,8,29,11:16 AM,10:24 PM,6:36 AM,6:15 PM,13,33,33,33,7,11,31,0,1012,37,10,144,5,ahmedabad
10/15/2018,37,27,0,11.6,8,36,12:07 PM,11:13 PM,6:36 AM,6:14 PM,14,34,34,34,6,3,30,0,1012,37,10,198,4,ahmedabad
10/16/2018,37,28,0,11.6,8,44,12:56 PM,No moonset,6:36 AM,6:13 PM,14,34,34,34,6,4,31,0,1012,37,10,187,4,ahmedabad
10/17/2018,36,28,0,11.6,8,51,1:42 PM,12:02 AM,6:37 AM,6:12 PM,14,33,33,33,5,5,32,0,1012,36,10,220,4,ahmedabad
10/18/2018,36,27,0,11.6,8,58,2:25 PM,12:53 AM,6:37 AM,6:12 PM,16,34,34,33,7,7,37,0,1011,36,10,259,5,ahmedabad
10/19/2018,37,27,0,11.6,8,66,3:06 PM,1:44 AM,6:38 AM,6:11 PM,16,34,34,33,9,6,37,0,1012,37,10,266,7,ahmedabad
10/20/2018,37,28,0,11.6,8,73,3:44 PM,2:35 AM,6:38 AM,6:10 PM,14,34,34,34,7,7,31,0,1013,37,10,177,5,ahmedabad
10/21/2018,37,27,0,11.6,8,80,4:21 PM,3:27 AM,6:39 AM,6:09 PM,7,32,32,33,12,1,20,0,1014,37,10,67,9,ahmedabad
10/22/2018,36,25,0,11.6,8,87,4:57 PM,4:19 AM,6:39 AM,6:08 PM,6,32,32,34,5,0,19,0,1013,36,10,131,4,ahmedabad
10/23/2018,36,25,0,11.6,8,95,5:35 PM,5:12 AM,6:40 AM,6:08 PM,9,33,33,34,6,1,23,0,1013,36,10,216,5,ahmedabad
10/24/2018,36,26,0,11.6,8,100,6:12 PM,6:06 AM,6:40 AM,6:07 PM,12,33,33,34,5,2,27,0,1013,36,10,211,4,ahmedabad
10/25/2018,37,26,0,11.6,8,100,6:53 PM,7:02 AM,6:41 AM,6:06 PM,12,34,34,35,6,1,25,0,1014,37,10,136,5,ahmedabad
10/26/2018,36,26,0,11.6,8,84,7:37 PM,8:00 AM,6:41 AM,6:05 PM,11,32,32,33,7,5,28,0,1015,36,10,53,5,ahmedabad
10/27/2018,37,27,0,11.6,8,76,8:24 PM,9:00 AM,6:42 AM,6:05 PM,10,31,31,32,9,7,26,0,1015,37,10,62,6,ahmedabad
10/28/2018,36,26,0,11.6,8,69,9:17 PM,10:01 AM,6:42 AM,6:04 PM,9,31,31,32,9,6,24,0,1015,36,10,57,6,ahmedabad
10/29/2018,35,25,0,11.6,8,62,10:13 PM,11:02 AM,6:43 AM,6:03 PM,8,30,30,31,15,2,25,0,1014,35,10,73,10,ahmedabad
10/30/2018,34,24,0,11.6,8,54,11:14 PM,12:01 PM,6:43 AM,6:03 PM,7,28,28,30,18,0,25,0,1014,34,10,75,12,ahmedabad
10/31/2018,34,23,0,11.6,8,51,No moonrise,12:56 PM,6:44 AM,6:02 PM,9,28,28,29,20,0,28,0,1014,34,10,70,13,ahmedabad
11/1/2018,35,24,0,11.6,8,34,12:15 AM,1:48 PM,6:44 AM,6:02 PM,12,30,30,30,16,3,33,0,1013,35,10,66,10,ahmedabad
11/2/2018,35,25,0,11.6,8,26,1:18 AM,2:35 PM,6:45 AM,6:01 PM,13,31,31,31,12,6,34,0,1012,35,10,86,8,ahmedabad
11/3/2018,35,25,0,11.6,8,19,2:19 AM,3:19 PM,6:45 AM,6:00 PM,13,31,31,32,7,4,32,0,1012,35,10,189,5,ahmedabad
11/4/2018,35,26,0,11.5,8,11,3:19 AM,4:01 PM,6:46 AM,6:00 PM,13,31,31,32,8,7,32,0,1012,35,10,162,6,ahmedabad
11/5/2018,34,25,0,8.7,8,4,4:18 AM,4:41 PM,6:47 AM,5:59 PM,10,29,29,30,14,5,30,0,1013,34,10,88,10,ahmedabad
11/6/2018,34,24,0,8.7,7,0,5:17 AM,5:22 PM,6:47 AM,5:59 PM,6,28,28,29,15,3,23,0,1014,34,10,45,11,ahmedabad
11/7/2018,33,21,0,8.7,7,0,6:14 AM,6:02 PM,6:48 AM,5:58 PM,4,27,27,29,13,0,22,0,1014,33,10,54,9,ahmedabad
11/8/2018,34,21,0,8.7,7,0,7:12 AM,6:44 PM,6:48 AM,5:58 PM,5,28,28,29,13,0,22,0,1013,34,10,63,9,ahmedabad
11/9/2018,34,21,0,8.7,7,4,8:09 AM,7:29 PM,6:49 AM,5:58 PM,6,29,29,30,11,0,23,0,1012,34,10,95,8,ahmedabad
11/10/2018,34,23,0,8.7,7,11,9:04 AM,8:15 PM,6:50 AM,5:57 PM,7,30,30,31,9,0,23,0,1013,34,10,127,7,ahmedabad
11/11/2018,35,23,0,8.7,8,19,9:58 AM,9:03 PM,6:50 AM,5:57 PM,8,30,30,31,9,0,23,0,1014,35,10,69,7,ahmedabad
11/12/2018,35,23,0,8.7,8,26,10:49 AM,9:53 PM,6:51 AM,5:56 PM,8,31,31,32,6,0,23,0,1013,35,10,174,5,ahmedabad
11/13/2018,34,23,0,8.7,8,34,11:37 AM,10:44 PM,6:51 AM,5:56 PM,8,31,31,32,5,1,24,0,1011,34,10,174,4,ahmedabad
11/14/2018,34,24,0,8.7,8,41,12:21 PM,11:35 PM,6:52 AM,5:56 PM,12,30,30,30,7,5,33,0,1011,34,10,147,5,ahmedabad
11/15/2018,34,24,0,8.7,8,49,1:02 PM,No moonset,6:53 AM,5:55 PM,11,29,29,30,12,3,31,0,1014,34,10,79,9,ahmedabad
11/16/2018,33,23,0,8.7,7,56,1:41 PM,12:26 AM,6:53 AM,5:55 PM,5,27,27,29,15,0,23,0,1014,33,10,44,11,ahmedabad
11/17/2018,33,22,0,8.7,7,64,2:18 PM,1:17 AM,6:54 AM,5:55 PM,7,29,29,30,8,2,24,0,1012,33,10,84,6,ahmedabad
11/18/2018,34,22,0,8.7,7,72,2:54 PM,2:08 AM,6:55 AM,5:54 PM,9,30,30,31,7,0,25,0,1012,34,10,116,5,ahmedabad
11/19/2018,34,23,0,8.7,8,79,3:30 PM,3:00 AM,6:55 AM,5:54 PM,8,30,30,31,8,0,24,0,1014,34,10,128,6,ahmedabad
11/20/2018,34,24,0,8.7,8,87,4:07 PM,3:53 AM,6:56 AM,5:54 PM,10,30,30,32,9,0,27,0,1014,34,10,76,6,ahmedabad
11/21/2018,34,24,0,8.7,8,94,4:46 PM,4:48 AM,6:57 AM,5:54 PM,11,30,30,30,12,4,31,0,1014,34,10,101,8,ahmedabad
11/22/2018,34,24,0,8.7,8,100,5:29 PM,5:46 AM,6:57 AM,5:54 PM,13,30,30,30,11,4,36,0,1015,34,10,125,8,ahmedabad
11/23/2018,34,24,0,8.7,8,100,6:15 PM,6:46 AM,6:58 AM,5:54 PM,9,29,29,30,18,0,28,0,1017,34,10,37,12,ahmedabad
11/24/2018,33,23,0,8.7,7,83,7:08 PM,7:49 AM,6:59 AM,5:53 PM,8,28,28,29,13,0,27,0,1017,33,10,84,9,ahmedabad
11/25/2018,33,22,0,8.7,7,76,8:04 PM,8:51 AM,6:59 AM,5:53 PM,8,27,27,28,10,4,28,0,1016,33,10,66,7,ahmedabad
11/26/2018,33,22,0,7.1,6,68,9:05 PM,9:54 AM,7:00 AM,5:53 PM,5,26,26,27,18,39,25,0,1014,33,10,65,11,ahmedabad
11/27/2018,32,21,0,3.9,6,60,10:08 PM,10:52 AM,7:01 AM,5:53 PM,4,25,25,26,22,73,25,0,1015,32,10,67,13,ahmedabad
11/28/2018,31,21,0,8.7,7,53,11:12 PM,11:46 AM,7:02 AM,5:53 PM,6,26,26,26,19,22,28,0,1016,31,10,66,12,ahmedabad
11/29/2018,31,20,0,8.7,7,45,No moonrise,12:35 PM,7:02 AM,5:53 PM,7,25,25,26,21,0,31,0,1017,31,10,60,14,ahmedabad
11/30/2018,31,20,0,8.7,7,38,12:13 AM,1:20 PM,7:03 AM,5:53 PM,8,25,25,25,20,5,35,0,1017,31,10,57,13,ahmedabad
12/1/2018,30,19,0,8.7,7,36,1:14 AM,2:01 PM,7:04 AM,5:53 PM,9,25,25,26,16,0,35,0,1015,30,10,57,11,ahmedabad
12/2/2018,30,19,0,8.7,7,29,2:12 AM,2:41 PM,7:04 AM,5:53 PM,10,27,27,26,13,0,36,0,1013,30,10,63,9,ahmedabad
12/3/2018,30,19,0,8.7,7,22,3:10 AM,3:20 PM,7:05 AM,5:54 PM,8,25,25,26,17,9,32,0,1013,30,10,59,11,ahmedabad
12/4/2018,31,21,0,8.7,7,15,4:06 AM,3:59 PM,7:06 AM,5:54 PM,11,27,27,27,15,2,39,0,1014,31,10,81,10,ahmedabad
12/5/2018,30,21,0,8.7,7,7,5:02 AM,4:40 PM,7:06 AM,5:54 PM,9,27,27,27,14,1,34,0,1013,30,10,162,10,ahmedabad
12/6/2018,30,20,0,8.7,7,0,5:58 AM,5:23 PM,7:07 AM,5:54 PM,8,26,26,26,11,4,33,0,1013,30,10,122,8,ahmedabad
12/7/2018,30,19,0,8.7,7,0,6:54 AM,6:08 PM,7:08 AM,5:54 PM,7,26,26,26,14,4,30,0,1013,30,10,61,10,ahmedabad
12/8/2018,30,19,0,8.7,7,0,7:49 AM,6:55 PM,7:08 AM,5:54 PM,6,25,25,25,19,0,30,0,1014,30,10,172,12,ahmedabad
12/9/2018,29,19,0,8.7,7,7,8:40 AM,7:45 PM,7:09 AM,5:55 PM,7,26,26,26,13,0,31,0,1013,29,10,155,9,ahmedabad
12/10/2018,29,19,0,8.7,7,14,9:30 AM,8:35 PM,7:10 AM,5:55 PM,8,26,26,25,7,9,33,0,1013,29,10,125,5,ahmedabad
12/11/2018,29,21,0,8.7,7,21,10:16 AM,9:27 PM,7:10 AM,5:55 PM,10,26,26,25,9,33,38,0,1014,29,10,160,6,ahmedabad
12/12/2018,29,20,0,8.7,7,29,10:59 AM,10:17 PM,7:11 AM,5:56 PM,8,25,25,25,15,16,36,0,1015,29,10,172,10,ahmedabad
12/13/2018,26,16,0,8.7,6,36,11:39 AM,11:08 PM,7:12 AM,5:56 PM,3,22,22,22,16,0,30,0,1019,26,10,30,12,ahmedabad
12/14/2018,26,15,0,8.7,6,43,12:15 PM,11:59 PM,7:12 AM,5:56 PM,3,20,20,20,27,0,34,0,1020,26,10,51,17,ahmedabad
12/15/2018,27,15,0,8.7,6,51,12:51 PM,No moonset,7:13 AM,5:57 PM,5,20,20,20,27,0,37,0,1020,27,10,59,18,ahmedabad
12/16/2018,25,15,0,8.7,6,58,1:27 PM,12:49 AM,7:13 AM,5:57 PM,-1,19,19,19,31,20,26,0,1019,25,10,60,20,ahmedabad
12/17/2018,27,17,0,8.7,6,65,2:02 PM,1:41 AM,7:14 AM,5:57 PM,0,20,20,21,28,18,25,0,1018,27,10,60,18,ahmedabad
12/18/2018,26,14,0,8.7,6,72,2:39 PM,2:34 AM,7:14 AM,5:58 PM,0,20,20,20,22,0,26,0,1018,26,10,54,14,ahmedabad
12/19/2018,28,15,0,8.7,6,80,3:19 PM,3:29 AM,7:15 AM,5:58 PM,0,21,21,21,18,0,24,0,1017,28,10,65,11,ahmedabad
12/20/2018,28,15,0,8.7,6,87,4:03 PM,4:27 AM,7:16 AM,5:59 PM,1,22,22,22,18,0,26,0,1017,28,10,60,11,ahmedabad
12/21/2018,29,16,0,8.7,7,94,4:52 PM,5:29 AM,7:16 AM,5:59 PM,4,24,24,24,13,0,28,0,1015,29,10,63,9,ahmedabad
12/22/2018,29,16,0,10.8,6,100,5:48 PM,6:32 AM,7:17 AM,6:00 PM,4,24,24,25,10,0,26,0,1015,29,10,162,7,ahmedabad
12/23/2018,30,17,0,10.8,6,100,6:48 PM,7:37 AM,7:17 AM,6:00 PM,5,25,25,25,14,0,29,0,1015,30,10,161,9,ahmedabad
12/24/2018,29,18,0,10.8,6,84,7:53 PM,8:38 AM,7:18 AM,6:01 PM,5,25,25,25,13,0,28,0,1015,29,10,180,9,ahmedabad
12/25/2018,28,17,0,10.8,6,77,8:59 PM,9:37 AM,7:18 AM,6:01 PM,3,23,23,23,16,0,27,0,1015,28,10,213,10,ahmedabad
12/26/2018,27,15,0,10.8,6,69,10:04 PM,10:30 AM,7:18 AM,6:02 PM,2,22,21,22,16,0,28,0,1015,27,10,294,11,ahmedabad
12/27/2018,26,15,0,10.8,6,62,11:07 PM,11:18 AM,7:19 AM,6:02 PM,-1,22,21,22,13,0,22,0,1017,26,10,37,9,ahmedabad
12/28/2018,25,14,0,10.8,6,55,No moonrise,12:02 PM,7:19 AM,6:03 PM,-5,20,20,20,19,0,19,0,1017,25,10,68,12,ahmedabad
12/29/2018,25,13,0,10.8,6,48,12:07 AM,12:42 PM,7:20 AM,6:03 PM,-6,19,19,19,22,0,18,0,1018,25,10,68,14,ahmedabad
12/30/2018,27,14,0,10.8,6,40,1:05 AM,1:22 PM,7:20 AM,6:04 PM,-2,20,20,20,21,0,22,0,1019,27,10,73,13,ahmedabad
12/31/2018,28,15,0,10.9,6,36,2:02 AM,2:00 PM,7:20 AM,6:05 PM,0,22,22,23,17,0,22,0,1019,28,10,58,10,ahmedabad
1/1/2019,32,18,0,10.8,7,26,2:57 AM,2:40 PM,7:21 AM,6:05 PM,2,24,24,25,14,0,23,0,1018,32,10,160,9,ahmedabad
1/2/2019,31,20,0,10.9,7,19,3:53 AM,3:21 PM,7:21 AM,6:06 PM,3,25,25,25,13,0,25,0,1018,31,10,205,9,ahmedabad
1/3/2019,31,19,0,10.9,7,11,4:47 AM,4:04 PM,7:21 AM,6:07 PM,0,24,24,24,18,0,22,0,1019,31,10,48,11,ahmedabad
1/4/2019,30,17,0,10.9,6,4,5:42 AM,4:50 PM,7:22 AM,6:07 PM,1,23,23,23,18,15,24,0,1017,30,10,147,10,ahmedabad
1/5/2019,30,18,0,10.1,5,0,6:34 AM,5:39 PM,7:22 AM,6:08 PM,3,24,24,23,12,42,28,0,1016,30,10,249,7,ahmedabad
1/6/2019,27,19,0,10.9,6,0,7:25 AM,6:28 PM,7:22 AM,6:09 PM,6,22,22,22,21,0,41,0,1017,27,10,210,14,ahmedabad
1/7/2019,27,15,0,10.9,6,3,8:12 AM,7:20 PM,7:22 AM,6:09 PM,4,20,21,20,25,0,35,0,1018,27,10,50,16,ahmedabad
1/8/2019,29,15,0,10.9,6,10,8:56 AM,8:11 PM,7:22 AM,6:10 PM,4,22,22,22,21,0,35,0,1017,29,10,147,13,ahmedabad
1/9/2019,29,17,0,10.9,6,18,9:37 AM,9:02 PM,7:23 AM,6:11 PM,4,23,23,23,16,0,32,0,1016,29,10,65,11,ahmedabad
1/10/2019,30,17,0,10.9,6,25,10:15 AM,9:52 PM,7:23 AM,6:11 PM,5,24,24,24,17,0,33,0,1015,30,10,52,11,ahmedabad
1/11/2019,28,18,0,10.9,6,32,10:51 AM,10:42 PM,7:23 AM,6:12 PM,4,23,23,23,15,6,30,0,1015,28,10,92,9,ahmedabad
1/12/2019,30,17,0,10.9,6,39,11:26 AM,11:33 PM,7:23 AM,6:13 PM,4,23,23,23,17,1,31,0,1015,30,10,140,11,ahmedabad
1/13/2019,29,18,0,10.9,6,47,12:00 PM,No moonset,7:23 AM,6:13 PM,5,24,24,23,17,2,34,0,1017,29,10,145,11,ahmedabad
1/14/2019,28,17,0,10.9,6,54,12:35 PM,12:23 AM,7:23 AM,6:14 PM,6,23,23,22,25,0,36,0,1018,28,10,53,16,ahmedabad
1/15/2019,30,16,0,10.9,6,61,1:13 PM,1:16 AM,7:23 AM,6:15 PM,4,23,23,23,22,5,31,0,1017,30,10,63,13,ahmedabad
1/16/2019,31,17,0,10.9,6,69,1:53 PM,2:11 AM,7:23 AM,6:16 PM,5,24,24,24,15,9,31,0,1015,31,10,164,8,ahmedabad
1/17/2019,32,18,0,10.9,7,76,2:38 PM,3:09 AM,7:23 AM,6:16 PM,6,25,25,25,14,12,34,0,1015,32,10,159,8,ahmedabad
1/18/2019,32,19,0,10.9,7,83,3:30 PM,4:10 AM,7:23 AM,6:17 PM,5,26,26,26,19,0,29,0,1015,32,10,63,12,ahmedabad
1/19/2019,34,19,0,11,7,90,4:26 PM,5:13 AM,7:23 AM,6:18 PM,5,27,27,27,19,0,27,0,1014,34,10,139,11,ahmedabad
1/20/2019,33,21,0,11,7,98,5:30 PM,6:17 AM,7:23 AM,6:18 PM,6,27,27,27,14,0,27,0,1014,33,10,141,9,ahmedabad
1/21/2019,29,22,0,11,7,100,6:36 PM,7:19 AM,7:23 AM,6:19 PM,9,26,26,25,14,1,37,0,1012,29,10,285,10,ahmedabad
